consumer_id,service_type,region,tenure_months,new_customer_price,renewal_price,is_anomaly
CONS_05647,mobile,North West,1,23.65,24.57,False
CONS_05648,broadband,Midlands,8,27.69,27.53,False
CONS_05649,mobile,Scotland,120,17.94,18.57,False
CONS_05650,broadband,London,15,21.03,20.69,False
CONS_05651,subscription,Wales,46,15.8,20.07,True
CONS_05652,mobile,Midlands,4,18.23,17.6,False
CONS_05653,mobile,South West,23,18.58,19.89,False
CONS_05654,broadband,South East,11,23.9,27.34,False
CONS_05655,broadband,London,14,33.51,37.43,False
CONS_05656,broadband,Scotland,5,34.33,39.27,False
CONS_05657,subscription,South East,16,7.85,9.06,False
CONS_05658,subscription,Midlands,11,10.92,11.28,False
CONS_05659,broadband,Midlands,22,17.09,20.77,False
CONS_05660,mobile,Midlands,9,24.36,27.08,False
CONS_05661,mobile,North East,7,13.38,12.98,False
CONS_05662,broadband,Scotland,47,25.39,25.19,False
CONS_05663,mobile,South West,20,22.79,24.14,False
CONS_05664,broadband,Wales,65,37.07,49.57,True
CONS_05665,broadband,London,12,30.94,34.74,False
CONS_05666,mobile,Midlands,12,22.18,22.79,False
CONS_05667,broadband,Midlands,44,31.07,37.45,True
CONS_05668,subscription,North East,12,14.31,13.86,False
CONS_05669,mobile,South East,23,17.75,19.79,False
CONS_05670,subscription,South East,4,13.97,13.37,False
CONS_05671,mobile,Midlands,12,22.86,24.51,False
CONS_05672,subscription,London,2,11.84,12.44,False
CONS_05673,broadband,Wales,18,32.08,30.16,False
CONS_05674,mobile,Scotland,8,16.83,20.3,False
CONS_05675,mobile,London,18,21.75,22.8,False
CONS_05676,subscription,London,18,13.32,12.68,False
CONS_05677,broadband,Midlands,61,23.53,24.72,False
CONS_05678,mobile,London,42,16.69,15.21,False
CONS_05679,subscription,Midlands,120,12.87,13.86,False
CONS_05680,broadband,Midlands,18,29.87,33.49,False
CONS_05681,subscription,Wales,12,8.83,11.47,False
CONS_05682,broadband,North West,5,31.48,33.21,False
CONS_05683,broadband,London,119,29.23,29.03,False
CONS_05684,mobile,Midlands,21,34.45,36.66,False
CONS_05685,mobile,London,8,26.54,31.17,False
CONS_05686,broadband,South East,4,26.4,28.76,False
CONS_05687,broadband,North East,1,28.32,31.68,False
CONS_05688,broadband,South East,118,22.68,25.22,False
CONS_05689,subscription,South East,4,11.46,12.49,False
CONS_05690,subscription,North East,8,13.14,12.3,False
CONS_05691,mobile,London,12,23.19,21.61,False
CONS_05692,broadband,London,11,32.41,29.9,False
CONS_05693,mobile,North West,16,17.81,16.94,False
CONS_05694,subscription,Midlands,7,14.01,13.45,False
CONS_05695,mobile,South West,15,20.67,25.1,False
CONS_05696,broadband,Midlands,3,21.36,21.13,False
CONS_05697,broadband,North East,33,24.23,25.56,False
CONS_05698,subscription,London,30,12.28,12.6,False
CONS_05699,subscription,Wales,53,10.97,11.66,False
CONS_05700,broadband,London,6,32.86,34.59,False
CONS_05701,subscription,South West,35,9.15,11.49,True
CONS_05702,broadband,North East,8,30.34,28.72,False
CONS_05703,broadband,South East,27,25.92,28.46,False
CONS_05704,subscription,Midlands,22,14.83,14.7,False
CONS_05705,mobile,Wales,19,20.86,20.62,False
CONS_05706,mobile,London,19,23.16,23.65,False
CONS_05707,subscription,Scotland,21,14.46,16.14,False
CONS_05708,subscription,North East,2,15.66,15.59,False
CONS_05709,broadband,South East,22,20.19,21.29,False
CONS_05710,mobile,London,5,23.97,25.91,False
CONS_05711,subscription,North East,69,9.71,12.09,True
CONS_05712,mobile,North West,21,23.08,24.66,False
CONS_05713,subscription,North West,11,12.82,13.64,False
CONS_05714,mobile,Midlands,82,23.68,22.16,False
CONS_05715,broadband,Scotland,35,28.34,29.96,False
CONS_05716,broadband,South East,16,25.16,24.48,False
CONS_05717,subscription,London,7,10.62,9.66,False
CONS_05718,subscription,Midlands,23,12.6,12.71,False
CONS_05719,broadband,North West,16,31.54,31.67,False
CONS_05720,broadband,Midlands,3,25.75,34.14,False
CONS_05721,subscription,South West,19,24.41,27.62,False
CONS_05722,broadband,London,41,20.03,22.32,False
CONS_05723,broadband,South West,99,21.59,21.87,False
CONS_05724,subscription,Midlands,24,15.36,15.84,False
CONS_05725,subscription,North East,18,10.46,13.44,False
CONS_05726,subscription,South East,12,11.76,11.7,False
CONS_05727,mobile,South East,2,21.16,22.6,False
CONS_05728,broadband,Wales,4,26.22,31.79,False
CONS_05729,subscription,South West,21,11.46,11.32,False
CONS_05730,broadband,North East,12,29.24,30.97,False
CONS_05731,broadband,North West,11,22.57,23.59,False
CONS_05732,subscription,Scotland,2,12.82,12.5,False
CONS_05733,mobile,London,18,23.68,26.37,False
CONS_05734,subscription,Midlands,17,8.76,8.39,False
CONS_05735,broadband,South West,12,24.51,27.29,False
CONS_05736,subscription,Midlands,7,13.43,14.55,False
CONS_05737,mobile,South East,10,19.09,21.47,False
CONS_05738,mobile,North East,24,17.39,17.92,False
CONS_05739,subscription,London,32,7.64,8.25,False
CONS_05740,broadband,North West,4,33.6,38.17,False
CONS_05741,mobile,Scotland,5,32.95,30.82,False
CONS_05742,mobile,Scotland,7,24.06,22.87,False
CONS_05743,subscription,Midlands,19,8.46,9.28,False
CONS_05744,subscription,Scotland,19,19.8,22.13,False
CONS_05745,mobile,London,19,32.65,34.55,False
CONS_05746,broadband,London,10,35.84,40.37,False
CONS_05747,broadband,Scotland,10,30.26,30.77,False
CONS_05748,subscription,Midlands,37,11.46,13.27,False
CONS_05749,subscription,North West,21,17.33,18.03,False
CONS_05750,subscription,South East,45,10.33,10.16,False
CONS_05751,broadband,London,11,26.99,31.65,False
CONS_05752,broadband,Midlands,8,25.21,28.19,False
CONS_05753,subscription,North West,37,7.67,7.74,False
CONS_05754,subscription,Scotland,15,9.77,9.88,False
CONS_05755,broadband,North West,82,31.92,35.05,False
CONS_05756,mobile,South East,97,20.68,19.98,False
CONS_05757,broadband,South East,10,26.82,28.8,False
CONS_05758,mobile,London,30,37.29,38.51,False
CONS_05759,broadband,Midlands,13,34.49,36.72,False
CONS_05760,broadband,South East,51,34.86,31.05,False
CONS_05761,broadband,South East,63,31.09,42.48,True
CONS_05762,subscription,North East,4,23.2,22.59,False
CONS_05763,mobile,North West,10,22.35,23.87,False
CONS_05764,subscription,North West,12,8.99,10.23,False
CONS_05765,mobile,North West,116,28.25,29.26,False
CONS_05766,mobile,South East,3,22.12,24.53,False
CONS_05767,broadband,London,15,25.85,24.04,False
CONS_05768,mobile,South West,24,22.77,22.99,False
CONS_05769,broadband,North West,2,26.26,28.11,False
CONS_05770,mobile,Midlands,2,21.42,22.31,False
CONS_05771,subscription,North East,13,18.79,20.9,False
CONS_05772,subscription,London,15,13.5,13.84,False
CONS_05773,broadband,Midlands,22,20.48,21.02,False
CONS_05774,mobile,London,3,19.71,21.74,False
CONS_05775,broadband,North West,13,28.3,28.38,False
CONS_05776,broadband,South West,11,28.12,27.37,False
CONS_05777,mobile,London,4,27.24,29.59,False
CONS_05778,mobile,North East,21,21.92,21.24,False
CONS_05779,mobile,Scotland,46,26.36,30.9,False
CONS_05780,broadband,North West,1,21.61,19.52,False
CONS_05781,subscription,London,14,12.81,13.09,False
CONS_05782,subscription,Scotland,14,10.48,12.49,False
CONS_05783,mobile,North West,6,26.79,32.83,False
CONS_05784,subscription,South East,1,10.12,10.52,False
CONS_05785,broadband,North West,64,46.26,52.88,False
CONS_05786,mobile,London,38,29.96,33.36,False
CONS_05787,subscription,North East,17,14.2,14.29,False
CONS_05788,subscription,South East,6,16.91,18.37,False
CONS_05789,subscription,North West,6,13.04,12.74,False
CONS_05790,mobile,Midlands,76,24.09,22.26,False
CONS_05791,subscription,Midlands,16,14.79,16.12,False
CONS_05792,mobile,South West,27,15.76,22.47,True
CONS_05793,broadband,North East,9,32.03,35.07,False
CONS_05794,broadband,London,19,24.11,22.96,False
CONS_05795,subscription,North West,81,11.29,11.68,False
CONS_05796,mobile,Midlands,5,20.47,19.49,False
CONS_05797,mobile,London,4,21.84,22.03,False
CONS_05798,subscription,Midlands,41,20.6,20.82,False
CONS_05799,mobile,London,7,22.02,24.45,False
CONS_05800,broadband,South West,17,43.43,43.68,False
CONS_05801,mobile,Midlands,16,29.34,27.76,False
CONS_05802,mobile,Scotland,120,28.19,33.84,False
CONS_05803,subscription,North West,24,13.17,14.34,False
CONS_05804,mobile,North East,11,21.28,23.93,False
CONS_05805,mobile,Midlands,94,37.45,41.15,False
CONS_05806,mobile,Midlands,15,20.34,22.95,False
CONS_05807,mobile,Midlands,37,20.71,22.45,False
CONS_05808,subscription,London,57,19.94,21.66,False
CONS_05809,broadband,London,120,25.86,27.34,False
CONS_05810,subscription,London,43,9.97,11.78,True
CONS_05811,mobile,Wales,11,17.28,17.46,False
CONS_05812,broadband,Wales,2,33.86,38.04,False
CONS_05813,mobile,South East,76,15.6,15.99,False
CONS_05814,mobile,North East,43,16.95,17.91,False
CONS_05815,mobile,London,14,27.44,29.58,False
CONS_05816,subscription,Midlands,6,12.33,13.38,False
CONS_05817,broadband,North West,15,29.12,28.11,False
CONS_05818,broadband,North West,55,26.04,33.43,True
CONS_05819,broadband,London,7,26.71,28.41,False
CONS_05820,mobile,Midlands,3,25.85,24.94,False
CONS_05821,mobile,Midlands,29,18.09,19.21,False
CONS_05822,subscription,South East,24,15.97,17.79,False
CONS_05823,mobile,North West,1,22.45,27.13,False
CONS_05824,broadband,Scotland,22,38.31,41.99,False
CONS_05825,broadband,South East,15,34.18,38.33,False
CONS_05826,broadband,Wales,14,27.9,26.77,False
CONS_05827,mobile,North West,20,26.22,28.65,False
CONS_05828,broadband,South West,20,18.85,18.05,False
CONS_05829,mobile,Midlands,120,14.06,16.2,False
CONS_05830,subscription,London,35,12.88,12.38,False
CONS_05831,mobile,Midlands,66,32.41,31.38,False
CONS_05832,broadband,South East,28,30.43,33.83,False
CONS_05833,broadband,North East,24,22.2,26.57,False
CONS_05834,mobile,Scotland,19,27.67,31.51,False
CONS_05835,mobile,London,120,26.24,26.7,False
CONS_05836,broadband,Midlands,55,31.91,30.86,False
CONS_05837,subscription,London,5,14.05,14.21,False
CONS_05838,mobile,South West,41,28.6,30.24,False
CONS_05839,mobile,North East,15,14.03,14.59,False
CONS_05840,broadband,Midlands,21,24.74,23.85,False
CONS_05841,broadband,Scotland,120,25.27,29.31,False
CONS_05842,broadband,Scotland,10,25.12,29.19,False
CONS_05843,broadband,North West,44,35.2,43.32,True
CONS_05844,mobile,London,5,20.94,25.48,False
CONS_05845,mobile,South West,23,28.95,26.54,False
CONS_05846,subscription,South East,19,9.94,9.75,False
CONS_05847,subscription,South East,17,11.35,12.12,False
CONS_05848,broadband,London,9,19.97,20.91,False
CONS_05849,broadband,North East,53,33.23,42.52,True
CONS_05850,subscription,North East,21,10.18,10.28,False
CONS_05851,subscription,South East,14,12.22,11.94,False
CONS_05852,subscription,South East,21,11.93,11.53,False
CONS_05853,broadband,Midlands,53,30.66,37.73,False
CONS_05854,broadband,North West,11,28.18,26.32,False
CONS_05855,broadband,North East,25,26.11,24.13,False
CONS_05856,subscription,South West,17,11.03,10.5,False
CONS_05857,mobile,Midlands,62,21.93,23.31,False
CONS_05858,mobile,London,17,25.85,26.47,False
CONS_05859,mobile,Midlands,22,30.19,32.66,False
CONS_05860,broadband,North East,34,31.58,45.65,True
CONS_05861,mobile,South East,17,25.63,25.35,False
CONS_05862,broadband,South West,23,26.15,27.56,False
CONS_05863,mobile,North West,18,20.76,21.88,False
CONS_05864,mobile,North East,7,24.92,29.58,False
CONS_05865,mobile,Wales,5,15.22,18.36,False
CONS_05866,broadband,London,15,26.11,27.0,False
CONS_05867,subscription,North West,20,14.42,16.16,False
CONS_05868,mobile,London,1,24.46,25.94,False
CONS_05869,broadband,North West,13,28.98,32.26,False
CONS_05870,broadband,South West,120,40.58,53.22,True
CONS_05871,mobile,South East,33,25.89,27.94,False
CONS_05872,broadband,North East,6,21.03,23.34,False
CONS_05873,broadband,London,17,31.67,35.48,False
CONS_05874,broadband,Wales,26,27.78,34.1,True
CONS_05875,broadband,North East,20,27.35,29.61,False
CONS_05876,mobile,Wales,8,22.7,24.02,False
CONS_05877,mobile,South West,85,28.34,32.87,True
CONS_05878,broadband,North East,22,20.97,23.85,False
CONS_05879,mobile,Wales,46,23.35,24.18,False
CONS_05880,broadband,Midlands,56,20.01,27.41,True
CONS_05881,broadband,London,120,30.65,30.64,False
CONS_05882,broadband,North West,18,22.1,20.43,False
CONS_05883,subscription,South East,24,9.74,10.55,False
CONS_05884,subscription,Midlands,22,7.58,8.38,False
CONS_05885,mobile,Midlands,17,22.68,20.68,False
CONS_05886,broadband,Wales,6,35.17,35.05,False
CONS_05887,broadband,North East,12,23.26,25.85,False
CONS_05888,broadband,London,16,31.99,33.1,False
CONS_05889,subscription,North East,16,10.92,11.48,False
CONS_05890,broadband,London,86,25.44,28.64,False
CONS_05891,subscription,South East,29,20.5,21.27,False
CONS_05892,mobile,Wales,19,32.84,35.44,False
CONS_05893,mobile,South East,17,17.8,17.09,False
CONS_05894,subscription,Midlands,4,14.02,15.09,False
CONS_05895,broadband,Midlands,113,25.19,23.69,False
CONS_05896,subscription,Midlands,16,10.25,9.67,False
CONS_05897,broadband,London,22,23.75,23.88,False
CONS_05898,subscription,London,1,13.81,15.1,False
CONS_05899,mobile,London,21,29.82,31.34,False
CONS_05900,broadband,North West,6,31.26,30.72,False
CONS_05901,subscription,London,6,12.08,13.56,False
CONS_05902,broadband,South East,11,33.08,35.52,False
CONS_05903,broadband,South West,38,26.82,30.52,False
CONS_05904,subscription,North East,18,13.63,13.29,False
CONS_05905,mobile,Midlands,4,29.3,34.39,False
CONS_05906,subscription,London,43,15.28,18.15,False
CONS_05907,mobile,Scotland,23,26.44,29.76,False
CONS_05908,mobile,London,18,20.1,21.87,False
CONS_05909,broadband,South East,20,32.26,35.13,False
CONS_05910,broadband,North West,5,28.68,30.82,False
CONS_05911,subscription,North East,46,13.03,16.11,True
CONS_05912,broadband,Wales,11,21.81,20.46,False
CONS_05913,mobile,South East,14,23.68,23.63,False
CONS_05914,broadband,Wales,114,30.89,37.35,True
CONS_05915,broadband,North East,22,26.91,27.93,False
CONS_05916,mobile,London,5,18.41,17.75,False
CONS_05917,subscription,Midlands,40,12.81,16.71,True
CONS_05918,subscription,South East,11,17.57,20.62,False
CONS_05919,subscription,London,120,14.12,15.38,False
CONS_05920,broadband,South West,16,16.81,20.29,False
CONS_05921,mobile,London,27,19.41,21.64,False
CONS_05922,broadband,Midlands,20,26.42,24.73,False
CONS_05923,mobile,London,93,22.61,26.27,False
CONS_05924,broadband,Wales,16,20.27,20.47,False
CONS_05925,mobile,Wales,18,18.09,21.11,False
CONS_05926,broadband,South West,4,22.27,26.29,False
CONS_05927,subscription,Midlands,20,13.04,15.2,False
CONS_05928,subscription,Midlands,16,12.58,14.35,False
CONS_05929,subscription,North West,8,10.93,11.84,False
CONS_05930,broadband,London,8,27.19,28.44,False
CONS_05931,subscription,Wales,10,9.34,11.36,False
CONS_05932,broadband,North West,24,28.17,30.13,False
CONS_05933,broadband,London,5,24.14,24.5,False
CONS_05934,broadband,North East,3,31.84,34.52,False
CONS_05935,broadband,South East,61,27.94,32.05,False
CONS_05936,mobile,London,10,20.87,23.87,False
CONS_05937,broadband,South West,21,26.24,25.18,False
CONS_05938,broadband,Scotland,29,28.86,38.38,True
CONS_05939,mobile,Midlands,120,17.24,21.45,True
CONS_05940,subscription,London,5,14.55,16.6,False
CONS_05941,mobile,North West,18,25.35,28.03,False
CONS_05942,mobile,Wales,11,31.45,32.02,False
CONS_05943,broadband,South East,3,36.55,35.82,False
CONS_05944,subscription,Midlands,11,16.74,19.64,False
CONS_05945,broadband,South East,19,18.47,21.84,False
CONS_05946,broadband,South East,16,37.25,44.2,False
CONS_05947,broadband,London,5,25.23,23.79,False
CONS_05948,mobile,South East,55,35.58,42.51,True
CONS_05949,broadband,South East,20,24.41,25.12,False
CONS_05950,mobile,Midlands,20,17.51,18.41,False
CONS_05951,broadband,Scotland,13,26.36,31.11,False
CONS_05952,mobile,London,74,18.19,20.31,False
CONS_05953,mobile,Scotland,23,21.72,22.33,False
CONS_05954,broadband,South East,2,23.88,25.32,False
CONS_05955,mobile,North West,13,26.31,29.15,False
CONS_05956,mobile,South West,33,21.53,23.92,False
CONS_05957,mobile,Midlands,3,27.83,33.31,False
CONS_05958,broadband,Wales,16,23.15,27.22,False
CONS_05959,mobile,South East,6,25.31,29.27,False
CONS_05960,broadband,London,11,33.98,33.46,False
CONS_05961,broadband,Midlands,18,29.55,29.24,False
CONS_05962,broadband,Scotland,9,19.37,18.73,False
CONS_05963,mobile,Wales,120,15.28,16.54,False
CONS_05964,broadband,North East,2,32.8,33.07,False
CONS_05965,mobile,South East,12,22.8,25.03,False
CONS_05966,broadband,Midlands,120,31.85,44.77,True
CONS_05967,subscription,Scotland,56,13.76,15.28,False
CONS_05968,broadband,South East,1,21.15,22.58,False
CONS_05969,mobile,London,4,17.16,19.31,False
CONS_05970,subscription,Wales,17,14.2,14.15,False
CONS_05971,broadband,South East,2,29.67,27.66,False
CONS_05972,broadband,Midlands,7,32.45,32.18,False
CONS_05973,mobile,Midlands,10,19.89,22.31,False
CONS_05974,subscription,North West,31,10.15,12.34,False
CONS_05975,subscription,Scotland,19,10.86,12.82,False
CONS_05976,broadband,Wales,4,20.64,21.32,False
CONS_05977,subscription,North West,61,9.27,10.5,False
CONS_05978,broadband,South West,23,30.31,28.48,False
CONS_05979,broadband,London,26,24.93,29.61,False
CONS_05980,mobile,North East,24,20.57,22.52,False
CONS_05981,mobile,London,120,26.5,35.5,True
CONS_05982,mobile,South East,58,22.37,25.02,False
CONS_05983,subscription,Midlands,36,11.76,16.09,True
CONS_05984,broadband,London,17,31.94,28.79,False
CONS_05985,mobile,South East,2,20.33,22.15,False
CONS_05986,broadband,London,53,23.66,29.46,True
CONS_05987,broadband,Midlands,18,35.36,43.03,False
CONS_05988,broadband,Scotland,110,27.22,29.28,False
CONS_05989,subscription,London,9,15.64,16.31,False
CONS_05990,mobile,North West,22,35.67,36.72,False
CONS_05991,broadband,South East,13,25.24,25.04,False
CONS_05992,mobile,North East,4,18.5,19.58,False
CONS_05993,subscription,London,14,10.61,10.12,False
CONS_05994,subscription,Scotland,51,12.25,13.34,False
CONS_05995,mobile,North West,34,23.98,27.53,False
CONS_05996,broadband,Scotland,20,24.69,25.07,False
CONS_05997,mobile,North East,9,26.06,28.24,False
CONS_05998,subscription,South East,12,14.66,15.33,False
CONS_05999,subscription,Midlands,3,16.48,17.87,False
CONS_06000,subscription,North West,5,8.52,9.63,False
CONS_06001,mobile,Wales,18,23.36,25.37,False
CONS_06002,broadband,South East,120,34.17,41.16,True
CONS_06003,mobile,South East,21,18.48,20.8,False
CONS_06004,broadband,London,15,24.69,27.05,False
CONS_06005,broadband,London,5,35.49,39.96,False
CONS_06006,mobile,North East,12,18.27,19.69,False
CONS_06007,mobile,Midlands,47,25.79,31.72,True
CONS_06008,subscription,South East,12,11.16,12.04,False
CONS_06009,subscription,Scotland,53,10.51,11.67,False
CONS_06010,subscription,Midlands,41,10.18,10.64,False
